Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.40329","Klebsiella pneumoniae strain GDFK0139","aztreonam","Susceptible",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.25946","Staphylococcus aureus strain 32200324","methicillin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.989, F1 score:0.989, AUC:0.994","Computational Method",,
573,"573.40436","Klebsiella pneumoniae strain MRSN16008","cephalothin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.27349","Klebsiella pneumoniae strain KZN_INI_KINF_27","amikacin","Susceptible","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
573,"573.32161","Klebsiella pneumoniae strain Q1445","ertapenem","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.956, F1 score:0.955, AUC:0.972","Computational Method",,
573,"573.40377","Klebsiella pneumoniae strain MRSN607210","cefpodoxime","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40419","Klebsiella pneumoniae strain MRSN28880","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
562,"562.52595","Escherichia coli strain D038f","trimethoprim/sulfamethoxazole",,"4",,"4","mg/L","MIC",,,,,,,,,"Laboratory Method",,"31642700"
573,"573.27346","Klebsiella pneumoniae strain KZN_INI_KINF_24","netilmicin","Susceptible","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
624,"624.2170","Shigella sonnei strain 198256","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40445","Klebsiella pneumoniae strain MRSN6031","cefoxitin","Resistant",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2204","Shigella sonnei strain 181102","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
287,"287.16590","Pseudomonas aeruginosa strain ZYPA21 strain not collected","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.845, F1 score:0.852, AUC:0.898","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2004","Shigella sonnei strain 187476","sulfonamides","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40310","Klebsiella pneumoniae strain KE4439","tobramycin","Resistant",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40278","Klebsiella pneumoniae strain K6592","gentamicin","Resistant",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2080","Shigella sonnei strain 181984","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.35040","Klebsiella pneumoniae strain P6","aztreonam","Susceptible",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1967","Shigella sonnei strain 164668","cefpirome","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1968","Shigella sonnei strain 179820","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1939","Shigella sonnei strain 182824","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40400","Klebsiella pneumoniae strain MRSN499958","levofloxacin","Susceptible","==1","==","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2097","Shigella sonnei strain 152354","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40446","Klebsiella pneumoniae strain MRSN5881","ciprofloxacin","Resistant",">=4",">=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2043","Shigella sonnei strain 195810","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1957","Shigella sonnei strain 190572","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","piperacillin-tazobactam","Resistant",">=128/4",">=","128/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2165","Shigella sonnei strain 168323","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.38822","Klebsiella pneumoniae strain 256","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.23323","Staphylococcus aureus strain GHA/LAMRSA/2016/8","erythromycin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.959, F1 score:0.962, AUC:0.981","Computational Method",,
573,"573.40397","Klebsiella pneumoniae strain MRSN513382","cefoxitin","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1893","Shigella sonnei strain 181108","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","moxifloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2191","Shigella sonnei strain 199832","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2030","Shigella sonnei strain 152352","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40450","Klebsiella pneumoniae strain MRSN4815","tetracycline","Resistant",">=16",">=","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1872","Shigella sonnei strain 190613","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40317","Klebsiella pneumoniae strain KP18-2138","meropenem","Resistant",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1959","Shigella sonnei strain 191891","cefoxitin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2014","Shigella sonnei strain 169625","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1937","Shigella sonnei strain 178951","amikacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.21030","Staphylococcus aureus strain SA2","clindamycin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.965, AUC:0.977","Computational Method",,
624,"624.2012","Shigella sonnei strain 179822","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40335","Klebsiella pneumoniae strain P30-66","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.21021","Staphylococcus aureus strain SS1","methicillin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.989, F1 score:0.989, AUC:0.994","Computational Method",,
573,"573.40387","Klebsiella pneumoniae strain MRSN562722","tetracycline","Susceptible","<=1","<=","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2081","Shigella sonnei strain 149193","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2105","Shigella sonnei strain 168321","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40451","Klebsiella pneumoniae strain MRSN4111","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2054","Shigella sonnei strain 187553","ciprofloxacin","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40441","Klebsiella pneumoniae strain MRSN13748","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35620","Staphylococcus aureus strain NL1","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.38815","Klebsiella pneumoniae strain 290","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40288","Klebsiella pneumoniae strain KE9593","cefepime","Resistant",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.25617","Klebsiella pneumoniae strain GF34B","cefoxitin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
624,"624.2127","Shigella sonnei strain 196418","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1953","Shigella sonnei strain 189258","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40359","Klebsiella pneumoniae strain MRSN750999","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
287,"287.16552","Pseudomonas aeruginosa strain SCAID TST-2021 (7/157) strain SCAID TST-2021 (7/157) strain SCAID TST-2021 (7/157)","meropenem","Susceptible","==18","==","18","mm","disk diffusion","Disk difussion method in Mueller-Hinton Agar","Scan 500","Interscience","CLSI",,,,,,,
573,"573.40424","Klebsiella pneumoniae strain MRSN25616","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
1773,"1773.26118","Mycobacterium tuberculosis strain OMICS/BPL/0083/19/SP","rifampin","Resistant",,,,,"Computational Prediction","Accuracy:0.831, F1 score:0.844, AUC:0.909","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.39811","Klebsiella pneumoniae strain CVUAS 11733","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31226","Staphylococcus aureus strain 27186_155F131","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40409","Klebsiella pneumoniae strain MRSN380979","ampicillin-sulbactam","Susceptible","<=2/1","<=","2/1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2141","Shigella sonnei strain 170366","cefpirome","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2170","Shigella sonnei strain 198256","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2056","Shigella sonnei strain 193412","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2056","Shigella sonnei strain 193412","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40329","Klebsiella pneumoniae strain GDFK0139","tobramycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35616","Staphylococcus aureus strain SCAID WND1-2021 (598) strain SCAID WND1-2021 (598) strain SCAID WND1-2021 (598)","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40428","Klebsiella pneumoniae strain MRSN22232","ciprofloxacin","Intermediate","==2","==","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40386","Klebsiella pneumoniae strain MRSN564304","gentamicin","Susceptible","<=1","<=","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2003","Shigella sonnei strain 203677","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40385","Klebsiella pneumoniae strain MRSN581745","cephalothin","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1989","Shigella sonnei strain 183738","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","cefpodoxime","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.23319","Staphylococcus aureus strain GHA/LAMRSA/2016/13","penicillin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.964, AUC:0.979","Computational Method",,
624,"624.2056","Shigella sonnei strain 193412","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.20070","Klebsiella pneumoniae strain E14_15_17Sa","imipenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.931, F1 score:0.935, AUC:0.950","Computational Method",,
624,"624.2114","Shigella sonnei strain 197088","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40314","Klebsiella pneumoniae strain EX412","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40393","Klebsiella pneumoniae strain MRSN516635","aztreonam","Susceptible",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35661","Staphylococcus aureus strain 60563-9-3","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2190","Shigella sonnei strain 164682","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","aztreonam","Resistant",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35723","Staphylococcus aureus strain NAS_NP_123","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2118","Shigella sonnei strain 186562","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40377","Klebsiella pneumoniae strain MRSN607210","ceftriaxone","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40402","Klebsiella pneumoniae strain MRSN450199","tobramycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1965","Shigella sonnei strain 186596","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1915","Shigella sonnei strain 158934","cefotaxime","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40414","Klebsiella pneumoniae strain MRSN28893","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2054","Shigella sonnei strain 187553","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.20052","Klebsiella pneumoniae strain E09_10_13Ph","imipenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.931, F1 score:0.935, AUC:0.950","Computational Method",,
573,"573.40368","Klebsiella pneumoniae strain MRSN728987","tetracycline","Resistant",">=16",">=","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2108","Shigella sonnei strain 191890","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40408","Klebsiella pneumoniae strain MRSN374613","piperacillin_tazobactam","Susceptible",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1875","Shigella sonnei strain 180542","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2112","Shigella sonnei strain 183660","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1963","Shigella sonnei strain 187598","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1892","Shigella sonnei strain 201532","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40394","Klebsiella pneumoniae strain MRSN517281","trimethoprim_sulfamethoxazole","Resistant",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40279","Klebsiella pneumoniae strain K6453","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2149","Shigella sonnei strain 164677","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40400","Klebsiella pneumoniae strain MRSN499958","cephalothin","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2026","Shigella sonnei strain 149199","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2163","Shigella sonnei strain 182078","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1914","Shigella sonnei strain 185885","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2196","Shigella sonnei strain 163136","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
72407,"72407.1395","Klebsiella pneumoniae subsp. pneumoniae strain NCTC7761","levofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.917, F1 score:0.927, AUC:0.961","Computational Method",,
624,"624.2192","Shigella sonnei strain 185470","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1895","Shigella sonnei strain 196999","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40320","Klebsiella pneumoniae strain KP18-41","cefepime","Resistant",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2153","Shigella sonnei strain 158948","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1989","Shigella sonnei strain 183738","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40271","Klebsiella pneumoniae strain Y11","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
